749;The Social Network;As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.;2010;Drama
750;X: First Class;In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.;2011;Ficcao
751;The Hangover;Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.;2009;Comedia
752;Skyfall;James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.;2012;Aventura
753;Silver Linings Playbook;After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.;2012;Romance
754;Argo;Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.;2012;Suspense
755;(500) Days of Summer;An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.;2009;Romance
756;Harry Potter and the Deathly Hallows: Part 1;As Harry, Ron, and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.;2010;Aventura
757;Gake no ue no Ponyo;A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.;2008;Animacao
758;Frost/Nixon;A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.;2008;Drama
759;Papurika;When a machine that allows therapists to enter their patients' dreams is stolen, all Hell breaks loose. Only a young female therapist, Paprika, can stop it.;2006;Animacao
760;Changeling;Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.;2008;Suspense
761;Flipped;Two eighth-graders start to have feelings for each other despite being total opposites.;2010;Romance
762;Toki o kakeru shjo;A high-school girl named Makoto acquires the power to travel back in time, and decides to use it for her own personal benefits. Little does she know that she is affecting the lives of others just as much as she is her own.;2006;Animacao
763;Death Note: Desu nto;A battle between the world's two greatest minds begins when Light Yagami finds the Death Note, a notebook with the power to kill, and decides to rid the world of criminals.;2006;Suspense
764;This Is England;A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.;2006;Suspense
765;Ex Machina;A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.;2014;Ficcao
766;Efter brylluppet;A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.;2006;Drama
767;The Last King of Scotland;Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.;2006;Drama
768;Zodiac;In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.;2007;Suspense
769;Lucky Number Slevin;A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him.;2006;Suspense
770;Joyeux Nol;In December 1914, an unofficial Christmas truce on the Western Front allows soldiers from opposing sides of the First World War to gain insight into each other's way of life.;2005;Drama
771;Control;A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.;2007;Drama
772;Tangled;The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.;2010;Animacao
773;Zwartboek;In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.;2006;Suspense
774;Brokeback Mountain;The story of a forbidden and secretive relationship between two cowboys, and their lives over the years.;2005;Romance
775;3:10 to Yuma;A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.;2007;Suspense
776;Crash;Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.;2004;Suspense
777;Kung fu;In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious "Axe Gang" while residents of a housing complex exhibit extraordinary powers in defending their turf.;2004;Acao
778;The Bourne Supremacy;When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.;2004;Suspense
779;The Machinist;An industrial worker who hasn't slept in a year begins to doubt his own sanity.;2004;Suspense
780;Ray;The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.;2004;Drama
781;Lost in Translation;A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.;2003;Comedia
782;Harry Potter and the Goblet of Fire;Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.;2005;Aventura
783;Man on Fire;In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.;2004;Suspense
784;Coraline;An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.;2009;Animacao
785;The Last Samurai;An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.;2003;Acao
786;The Magdalene Sisters;Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.;2002;Drama
787;Good Bye Lenin!;In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.;2003;Romance
788;In America;A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.;2002;Drama
789;I Am Sam;A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.;2001;Drama
790;Adaptation.;A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.;2002;Comedia
791;Black Hawk Down;160 elite U.S. soldiers drop into Somalia to capture two top lieutenants of a renegade warlord and find themselves in a desperate battle with a large force of heavily-armed Somalis.;2001;Drama
792;Road to Perdition;A mob enforcer's son witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.;2002;Suspense
793;Das Experiment;For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The "prisoners" have to follow seemingly mild rules, and the "guards" are told to retain order without using physical violence.;2001;Suspense
794;Billy Elliot;A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.;2000;Drama
795;Hedwig and the Angry Inch;A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.;2001;Comedia
796;Ocean's Eleven;Danny Ocean and his ten accomplices plan to rob three Las Vegas casinos simultaneously.;2001;Suspense
797;Vampire Hunter D: Bloodlust;When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back.;2000;Animacao
798;O Brother, Where Art Thou?;In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.;2000;Aventura
799;Interstate 60: Episodes of the Road;Neal Oliver, a very confused young man and an artist, takes a journey of a lifetime on a highway I60 that doesn't exist on any of the maps, going to the places he never even heard of, searching for an answer and his dreamgirl.;2002;Aventura
800;South Park: Bigger, Longer & Uncut;When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.;1999;Animacao
801;Office Space;Three company workers who hate their jobs decide to rebel against their greedy boss.;1999;Comedia
802;Happiness;The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts society as a whole might find disturbing in a desperate search for human connection.;1998;Comedia
803;Training Day;A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.;2001;Suspense
804;Rushmore;The extracurricular king of Rushmore Preparatory School is put on academic probation.;1998;Romance
805;Abre los ojos;A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.;1997;Ficcao
806;Being John Malkovich;A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.;1999;Comedia
807;As Good as It Gets;A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.;1997;Romance
808;The Fifth Element;In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.;1997;Ficcao
809;Le dner de cons;A few friends have a weekly fools' dinner, where each brings a fool along. Pierre finds a champion fool for next dinner. Surprise.;1998;Comedia
810;Donnie Brasco;An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.;1997;Suspense
811;Shine;Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.;1996;Drama
812;Primal Fear;An altar boy is accused of murdering a priest, and the truth is buried several layers deep.;1996;Suspense
813;Hamlet;Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.;1996;Drama
814;A Little Princess;A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.;1995;Drama
815;Do lok tin si;This Hong Kong-set crime drama follows the lives of a hitman, hoping to get out of the business, and his elusive female partner.;1995;Suspense
816;Il postino;A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.;1994;Comedia
817;Clerks;A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.;1994;Comedia
818;Short Cuts;The day-to-day lives of several suburban Los Angeles residents.;1993;Comedia
819;Philadelphia;When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.;1993;Drama
820;The Muppet Christmas Carol;The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.;1992;Comedia
821;Malcolm X;Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.;1992;Drama
822;The Last of the Mohicans;Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.;1992;Aventura
823;Kurenai no buta;In 1930s Italy, a veteran World War I pilot is cursed to look like an anthropomorphic pig.;1992;Animacao
824;Glengarry Glen Ross;An examination of the machinations behind the scenes at a real estate office.;1992;Suspense
825;A Few Good Men;Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.;1992;Suspense
826;Fried Green Tomatoes;A housewife who is unhappy with her life befriends an old lady in a nursing home and is enthralled by the tales she tells of people she used to know.;1991;Drama
827;Barton Fink;A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.;1991;Suspense
828;Miller's Crossing;Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.;1990;Suspense
829;Who Framed Roger Rabbit;A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.;1988;Animacao
830;Spoorloos;Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.;1988;Suspense
831;Withnail & I;In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.;1987;Comedia
832;The Last Emperor;The story of the final Emperor of China.;1987;Drama
833;Empire of the Sun;A young English boy struggles to survive under Japanese occupation during World War II.;1987;Acao
834;Der Name der Rose;An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.;1986;Suspense
835;Blue Velvet;The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.;1986;Suspense
836;The Purple Rose of Cairo;In New Jersey in 1935, a movie character walks off the screen and into the real world.;1985;Romance
837;After Hours;An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.;1985;Suspense
838;Zelig;"Documentary" about a man who can look and act like whoever he's around, and meets various famous people.;1983;Comedia
839;The Verdict;A lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.;1982;Drama
840;Star Trek II: The Wrath of Khan;With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.;1982;Ficcao
841;First Blood;A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.;1982;Aventura
842;Ordinary People;The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father, and the guilt-ridden younger son.;1980;Drama
843;Airplane!;A man afraid to fly must ensure that a plane lands safely after the pilots become sick.;1980;Comedia
844;Rupan sansei: Kariosutoro no shiro;A dashing thief, his gang of desperadoes and an intrepid policeman struggle to free a princess from an evil count's clutches, and learn the hidden secret to a fabulous treasure that she holds part of a key to.;1979;Animacao
845;Halloween;Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.;1978;Terror
846;Le locataire;A bureaucrat rents a Paris apartment where he finds himself drawn into a rabbit hole of dangerous paranoia.;1976;Suspense
847;Love and Death;In czarist Russia, a neurotic soldier and his distant cousin formulate a plot to assassinate Napoleon.;1975;Comedia
848;The Taking of Pelham One Two Three;In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?;1974;Suspense
849;Blazing Saddles;In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.;1974;Comedia
850;Serpico;An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.;1973;Suspense
851;Enter the Dragon;A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.;1973;Suspense
852;Deliverance;Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.;1972;Aventura
853;The French Connection;A pair of NYC cops in the Narcotics Bureau stumble onto a drug smuggling job with a French connection.;1971;Suspense
854;Dirty Harry;When a madman calling himself "the Scorpio Killer" menaces the city, tough-as-nails San Francisco Police Inspector "Dirty" Harry Callahan is assigned to track down and ferret out the crazed psychopath.;1971;Suspense
855;Where Eagles Dare;Allied agents stage a daring raid on a castle where the Nazis are holding American brigadier general George Carnaby prisoner, but that's not all that's really going on.;1968;Aventura
856;The Odd Couple;Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.;1968;Comedia
857;The Dirty Dozen;During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.;1967;Aventura
858;Belle de jour;A frigid young housewife decides to spend her midweek afternoons as a prostitute.;1967;Romance
859;A Man for All Seasons;The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.;1966;Drama
860;Repulsion;A sex-repulsed woman who disapproves of her sister's boyfriend sinks into depression and has horrific visions of rape and violence.;1965;Terror
861;Zulu;Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.;1964;Drama
862;Goldfinger;While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.;1964;Aventura
863;The Birds;A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.;1963;Terror
864;Cape Fear;A lawyer's family is stalked by a man he once helped put in jail.;1962;Suspense
865;Peeping Tom;A young man murders women, using a movie camera to film their dying expressions of terror.;1960;Terror
866;The Magnificent Seven;Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.;1960;Aventura
867;Les yeux sans visage;A surgeon causes an accident which leaves his daughter disfigured, and goes to extremes to give her a new face.;1960;Terror
868;Invasion of the Body Snatchers;A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.;1956;Terror
869;Rebel Without a Cause;A rebellious young man with a troubled past comes to a new town, finding friends and enemies.;1955;Drama
870;The Ladykillers;Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.;1955;Suspense
871;Sabrina;A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.;1954;Romance
872;The Quiet Man;A retired American boxer returns to the village of his birth in Ireland, where he falls for a spirited redhead whose brother is contemptuous of their union.;1952;Romance
873;The Day the Earth Stood Still;An alien lands and tells the people of Earth that they must live peacefully or be destroyed as a danger to other planets.;1951;Ficcao
874;The African Queen;In WWI Africa, a gin-swilling riverboat captain is persuaded by a strait-laced missionary to use his boat to attack an enemy warship.;1951;Romance
875;Gilda;A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.;1946;Romance
876;Fantasia;A collection of animated interpretations of great works of Western classical music.;1940;Animacao
877;The Invisible Man;A scientist finds a way of becoming invisible, but in doing so, he becomes murderously insane.;1933;Terror
878;Dark Waters;A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.;2019;Drama
879;Searching;After his teenage daughter goes missing, a desperate father tries to find clues on her laptop.;2018;Suspense
880;Once Upon a Time... in Hollywood;A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.;2019;Comedia
881;Nelyubov;A couple going through a divorce must team up to find their son who has disappeared during one of their bitter arguments.;2017;Drama
882;The Florida Project;Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.;2017;Drama
883;Just Mercy;World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.;2019;Suspense
884;Gifted;Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.;2017;Drama
885;The Peanut Butter Falcon;Zak runs away from his care home to make his dream of becoming a wrestler come true.;2019;Aventura
886;Victoria;A young Spanish woman who has recently moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.;2015;Romance
887;Mustang;When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.;2015;Drama
888;Guardians of the Galaxy Vol. 2;The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.;2017;Aventura
889;Baby Driver;After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.;2017;Suspense
890;Only the Brave;Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire.;2017;Acao
891;Bridge of Spies;During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.;2015;Suspense
892;Incredibles 2;The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.;2018;Animacao
893;Moana;In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.;2016;Animacao
894;Sicario;An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.;2015;Suspense
895;Creed;The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.;2015;Drama
896;Leviafan;In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.;2014;Suspense
897;Hell or High Water;A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.;2016;Suspense
898;Philomena;A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.;2013;Comedia
899;Dawn of the Planet of the Apes;A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.;2014;Aventura
900;El cuerpo;A detective searches for the body of a femme fatale which has gone missing from a morgue.;2012;Suspense
901;Serbuan maut;A S.W.A.T. team becomes trapped in a tenement run by a ruthless mobster and his army of killers and thugs.;2011;Suspense
902;End of Watch;Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.;2012;Suspense
903;Kari-gurashi no Arietti;The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.;2010;Animacao
904;A Star Is Born;A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.;2018;Romance
905;True Grit;A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.;2010;Drama
906;Hvnen;The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.;2010;Romance
907;Despicable Me;When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.;2010;Animacao
908;50/50;Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.;2011;Romance
909;Kick-Ass;Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.;2010;Suspense
910;Celda 211;The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.;2009;Aventura
911;Moneyball;Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.;2011;Drama
912;La piel que habito;A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.;2011;Terror
913;Zombieland;A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.;2009;Aventura
914;Die Welle;A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.;2008;Suspense
915;Sherlock Holmes;Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.;2009;Aventura
916;The Blind Side;The story of Michael Oher, a homeless and traumatized boy who became an All-American football player and first-round NFL draft pick with the help of a caring woman and her family.;2009;Drama
917;The Visitor;A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.;2007;Drama
918;Seven Pounds;A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.;2008;Drama
919;Eastern Promises;A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.;2007;Suspense
920;Stardust;In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm.;2007;Aventura
921;The Secret of Kells;A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wisdom and powers.;2009;Animacao
922;Inside Man;A police detective, a bank robber, and a high-power broker enter high-stakes negotiations after the criminal's brilliant heist spirals into a hostage situation.;2006;Suspense
923;Gone Baby Gone;Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.;2007;Suspense
924;La Vie En Rose;Biopic of the iconic French singer dith Piaf. Raised by her grandmother in a brothel, she was discovered while singing on a street corner at the age of 19. Despite her success, Piaf's life was filled with tragedy.;2007;Drama
925;Huo Yuan Jia;A biography of Chinese Martial Arts Master Huo Yuanjia, who is the founder and spiritual guru of the Jin Wu Sports Federation.;2006;Acao
926;The Illusionist;In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.;2006;Suspense
927;Dead Man's Shoes;A disaffected soldier returns to his hometown to get even with the thugs who brutalized his mentally-challenged brother years ago.;2004;Suspense
928;Harry Potter and the Half-Blood Prince;As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as "the property of the Half-Blood Prince" and begins to learn more about Lord Voldemort's dark past.;2009;Aventura
929;300;King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.;2006;Acao
930;Match Point;At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.;2005;Romance
931;Watchmen;In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.;2009;Suspense
932;Lord of War;An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.;2005;Suspense
933;Saw;Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.;2004;Terror
934;Synecdoche, New York;A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.;2008;Drama
935;Mysterious Skin;A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.;2004;Drama
936;Jeux d'enfants;As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.;2003;Romance
937;Un long dimanche de fianailles;Tells the story of a young woman's relentless search for her fianc, who has disappeared from the trenches of the Somme during World War One.;2004;Romance
938;The Station Agent;When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.;2003;Comedia
939;21 Grams;A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.;2003;Suspense
940;Boksuneun naui geot;A recently laid off factory worker kidnaps his former boss' friend's daughter, hoping to use the ransom money to pay for his sister's kidney transplant.;2002;Suspense
941;Finding Neverland;The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.;2004;Drama
942;25th Hour;Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.;2002;Drama
943;The Butterfly Effect;Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.;2004;Ficcao
944;28 Days Later...;Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.;2002;Terror
945;Batoru rowaiaru;In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary "Battle Royale" act.;2000;Aventura
946;The Royal Tenenbaums;The eccentric members of a dysfunctional family reluctantly gather under the same roof for various reasons.;2001;Comedia
947;Y tu mam tambin;In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.;2001;Drama
948;Harry Potter and the Sorcerer's Stone;An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.;2001;Aventura
949;The Others;A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.;2001;Terror
950;Blow;The story of how George Jung, along with the Medelln Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.;2001;Suspense
951;Enemy at the Gates;A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.;2001;Drama
952;Minority Report;In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.;2002;Suspense
953;The Hurricane;The story of Rubin 'Hurricane' Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.;1999;Drama
954;American Psycho;A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.;2000;Suspense
955;Lola rennt;After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.;1998;Suspense
956;The Thin Red Line;Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.;1998;Drama
957;Mulan;To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.;1998;Animacao
